name	break5	break3	delread	wtread	heteroplasmy	sample	cluster	pt	total_depth	p_value	q_value
c131_m65.Astrocyte	2565	3016	4	44	8.33333333333333	c131_m65	Astrocyte	wt	48	0.00026875269624127007	0.0032158139246811603
c131_m65.Astrocyte	3003	10866	2	38	5.0	c131_m65	Astrocyte	wt	40	0.019638369756599383	0.07211336586735077
c131_m65.Astrocyte	1102	5333	2	34	5.55555555555556	c131_m65	Astrocyte	wt	36	0.016162155742732276	0.062114725672280394
c131_m65.Astrocyte	1702	5348	4	126	3.07692307692308	c131_m65	Astrocyte	wt	130	0.008749622286989167	0.03983889264206413
c131_m65.Dopaminergic_neuron	2207	12007	2	142	1.38888888888889	c131_m65	Dopaminergic_neuron	wt	144	0.1650822490266014	0.295908300132663
c131_m65.Dopaminergic_neuron	2374	3016	5	220	2.22222222222222	c131_m65	Dopaminergic_neuron	wt	225	0.014649335240277006	0.05766904107175019
c131_m65.Dopaminergic_neuron	684	5271	3	182	1.62162162162162	c131_m65	Dopaminergic_neuron	wt	185	0.08129824411977205	0.18489846393338327
c131_m65.Dopaminergic_neuron	1147	11961	2	78	2.5	c131_m65	Dopaminergic_neuron	wt	80	0.06634891248426111	0.16202293765714904
c131_m65.Dopaminergic_neuron	959	14133	2	32	5.88235294117647	c131_m65	Dopaminergic_neuron	wt	34	0.014528275784059685	0.05749191158875277
c131_m65.Dopaminergic_neuron	9774	9825	3	317	0.9375	c131_m65	Dopaminergic_neuron	wt	320	0.2231409044815803	0.35556711237665733
c131_m65.Dopaminergic_neuron	2147	8493	2	88	2.22222222222222	c131_m65	Dopaminergic_neuron	wt	90	0.08049035467308474	0.18333689524984395
c131_m65.Dopaminergic_neuron	3526	4057	2	106	1.85185185185185	c131_m65	Dopaminergic_neuron	wt	108	0.10749466983219591	0.2213843449995497
c131_m65.Dopaminergic_neuron	3902	3967	2	10	16.6666666666667	c131_m65	Dopaminergic_neuron	wt	12	0.0018995339540365253	0.012973473616800667
c131_m65.Dopaminergic_neuron	2208	12008	2	144	1.36986301369863	c131_m65	Dopaminergic_neuron	wt	146	0.16835581260141186	0.2989403328689909
c131_m65.Dopaminergic_neuron	907	7340	2	88	2.22222222222222	c131_m65	Dopaminergic_neuron	wt	90	0.08049035467308474	0.18333689524984395
c131_m65.Dopaminergic_neuron	11710	12008	2	63	3.07692307692308	c131_m65	Dopaminergic_neuron	wt	65	0.046691756428395514	0.1295881979209141
c131_m65.Dopaminergic_neuron	1692	5327	3	260	1.14068441064639	c131_m65	Dopaminergic_neuron	wt	263	0.1601372532805342	0.2907994901269956
c131_m65.Dopaminergic_neuron	1691	5361	2	248	0.8	c131_m65	Dopaminergic_neuron	wt	250	0.33502578554197826	0.4543486655002606
c131_m65.Dopaminergic_neuron	912	7422	2	40	4.76190476190476	c131_m65	Dopaminergic_neuron	wt	42	0.02147624872900733	0.07650808168581952
c131_m65.Dopaminergic_neuron	2056	2260	2	264	0.75187969924812	c131_m65	Dopaminergic_neuron	wt	266	0.35885293695044007	0.47487542138028765
c131_m65.Dopaminergic_neuron	680	11903	2	223	0.888888888888889	c131_m65	Dopaminergic_neuron	wt	225	0.2965377175689292	0.4228926255267591
c131_m65.Dopaminergic_neuron	1548	6576	5	6	45.4545454545455	c131_m65	Dopaminergic_neuron	wt	11	8.397460282694169e-09	5.519200345220009e-07
c131_m65.Dopaminergic_neuron	1260	9055	2	136	1.44927536231884	c131_m65	Dopaminergic_neuron	wt	138	0.15528971420724114	0.28592726509534655
c131_m65.Dopaminergic_neuron	1701	5377	6	246	2.38095238095238	c131_m65	Dopaminergic_neuron	wt	252	0.0074082606669124695	0.0360093867434088
c131_m65.GABAergic_neuron	3160	4050	3	92	3.15789473684211	c131_m65	GABAergic_neuron	wt	95	0.017665247337473655	0.0669831912002032
c131_m65.GABAergic_neuron	914	7468	2	54	3.57142857142857	c131_m65	GABAergic_neuron	wt	56	0.036010140927467904	0.10829309622418232
c131_m65.GABAergic_neuron	3752	4066	2	88	2.22222222222222	c131_m65	GABAergic_neuron	wt	90	0.08049035467308474	0.18333689524984395
c131_m65.GABAergic_neuron	1240	3959	3	24	11.1111111111111	c131_m65	GABAergic_neuron	wt	27	0.0005619735987519858	0.005457281092805687
c131_m65.GABAergic_neuron	9511	14115	2	14	12.5	c131_m65	GABAergic_neuron	wt	16	0.003387130112184722	0.019942920695154426
c131_m65.GABAergic_neuron	1837	11969	5	150	3.2258064516129	c131_m65	GABAergic_neuron	wt	155	0.0037523357961730675	0.021844470905834225
c131_m65.GABAergic_neuron	997	10753	2	62	3.125	c131_m65	GABAergic_neuron	wt	64	0.04545958805400063	0.12733738840326922
c131_m65.GABAergic_neuron	793	5313	3	171	1.72413793103448	c131_m65	GABAergic_neuron	wt	174	0.07152160105564909	0.17035213276647512
c131_m65.GABAergic_neuron	2161	12015	3	174	1.69491525423729	c131_m65	GABAergic_neuron	wt	177	0.07414395983633082	0.17392558391256263
c131_m65.GABAergic_neuron	748	3000	2	298	0.666666666666667	c131_m65	GABAergic_neuron	wt	300	0.40719331992424634	0.5168266739032905
c131_m65.GABAergic_neuron	1694	9026	5	354	1.39275766016713	c131_m65	GABAergic_neuron	wt	359	0.0627997086019616	0.1571725598840485
c131_m65.GABAergic_neuron	9771	9868	3	306	0.970873786407767	c131_m65	GABAergic_neuron	wt	309	0.21086495491018165	0.3423663584058385
c131_m65.GABAergic_neuron	1694	8903	2	295	0.673400673400673	c131_m65	GABAergic_neuron	wt	297	0.40305779013242815	0.5138788524741529
c131_m65.Glutamatergic_neuron	3160	15614	2	22	8.33333333333333	c131_m65	Glutamatergic_neuron	wt	24	0.0074956694786720846	0.0360093867434088
c131_m65.Glutamatergic_neuron	10613	12009	4	48	7.69230769230769	c131_m65	Glutamatergic_neuron	wt	52	0.00036289892099083954	0.004072950749318011
c131_m65.Glutamatergic_neuron	1316	14472	2	20	9.09090909090909	c131_m65	Glutamatergic_neuron	wt	22	0.006334048039353335	0.03142768912304964
c131_m65.Glutamatergic_neuron	1221	7230	3	22	12.0	c131_m65	Glutamatergic_neuron	wt	25	0.0004475059467772269	0.004550312709943327
c131_m65.Microglia	1237	11852	2	19	9.52380952380952	c131_m65	Microglia	wt	21	0.005785987409848925	0.029482531352432444
c131_m65.Microglia	2427	4067	2	44	4.34782608695652	c131_m65	Microglia	wt	46	0.025340839466916565	0.0853577184857859
c131_m65.Microglia	1232	15639	2	18	10.0	c131_m65	Microglia	wt	20	0.0052602189318436965	0.0275781420299551
c131_m65.Microglia	1701	1831	2	154	1.28205128205128	c131_m65	Microglia	wt	156	0.18477031700942415	0.3150125517435107
c131_m65.Microglia	9237	12035	2	35	5.40540540540541	c131_m65	Microglia	wt	37	0.017005576969979064	0.06480696769651685
c131_m65.Microglia	2064	5147	3	99	2.94117647058824	c131_m65	Microglia	wt	102	0.02105335720978818	0.07553558144492833
c131_m65.OPC	5056	5320	3	44	6.38297872340426	c131_m65	OPC	wt	47	0.0027512682475443473	0.017185952482938863
c131_m65.OPC	1232	5293	2	32	5.88235294117647	c131_m65	OPC	wt	34	0.014528275784059685	0.05749191158875277
c131_m65.OPC	1691	8783	4	182	2.1505376344086	c131_m65	OPC	wt	186	0.025778035618343242	0.08667334245558622
c131_m65.OPC	795	9054	2	128	1.53846153846154	c131_m65	OPC	wt	130	0.14232023372138092	0.26870202328328996
c131_m65.OPC	1926	4036	2	89	2.1978021978022	c131_m65	OPC	wt	91	0.08194258882025718	0.18589776903445038
c131_m65.OPC	2374	3016	2	136	1.44927536231884	c131_m65	OPC	wt	138	0.15528971420724114	0.28592726509534655
c131_m65.OPC	1304	7359	2	37	5.12820512820513	c131_m65	OPC	wt	39	0.018743962384651813	0.06978971216288668
c131_m65.OPC	5153	5330	2	46	4.16666666666667	c131_m65	OPC	wt	48	0.027363431329735732	0.0904469104084195
c131_m65.OPC	2208	12008	3	124	2.36220472440945	c131_m65	OPC	wt	127	0.03553568341519797	0.10757965573292577
c131_m65.OPC	1216	14258	2	14	12.5	c131_m65	OPC	wt	16	0.003387130112184722	0.019942920695154426
c131_m65.OPC	812	7288	2	114	1.72413793103448	c131_m65	OPC	wt	116	0.1199786552514106	0.23856303562759015
c131_m65.OPC	1691	1831	2	216	0.917431192660551	c131_m65	OPC	wt	218	0.28551257323318846	0.4132778549672868
c131_m65.Oligodendrocyte	6419	7396	2	6	25.0	c131_m65	Oligodendrocyte	wt	8	0.0008218002519662093	0.007112336150127403
c131_m65.Oligodendrocyte	4144	14981	2	12	14.2857142857143	c131_m65	Oligodendrocyte	wt	14	0.0025936521428441273	0.016268519227622544
c131_m65.Oligodendrocyte	5541	9821	2	96	2.04081632653061	c131_m65	Oligodendrocyte	wt	98	0.09227838972132574	0.20023085999340298
c131_m65.Oligodendrocyte	5933	11907	2	41	4.65116279069767	c131_m65	Oligodendrocyte	wt	43	0.02241918486588612	0.07875368192625373
c131_m65.Oligodendrocyte	1691	5361	3	184	1.60427807486631	c131_m65	Oligodendrocyte	wt	187	0.083121994555996	0.1874253289896228
c131_m65.Oligodendrocyte	675	12008	4	176	2.22222222222222	c131_m65	Oligodendrocyte	wt	180	0.023462374790285234	0.08054645698254621
c131_m65.Oligodendrocyte	13947	15317	2	2	50.0	c131_m65	Oligodendrocyte	wt	4	0.00017960473167200064	0.0023205340687536265
c131_m65.Oligodendrocyte	1105	11950	6	58	9.375	c131_m65	Oligodendrocyte	wt	64	8.843796309276897e-06	0.0002144738837570627
c131_m65.VC	2208	12008	4	125	3.10077519379845	c131_m65	VC	wt	129	0.008537993601698268	0.03967192723739923
c131_m65.VC	1900	14530	2	54	3.57142857142857	c131_m65	VC	wt	56	0.036010140927467904	0.10829309622418232
c131_m65.VC	2161	2279	2	148	1.33333333333333	c131_m65	VC	wt	150	0.17491379129808826	0.3046213684857259
c130_m61.Astrocyte	9880	15712	2	8	20.0	c130_m61	Astrocyte	wt	10	0.001307860983202347	0.01008393863226362
c130_m61.Dopaminergic_neuron	2253	12962	2	96	2.04081632653061	c130_m61	Dopaminergic_neuron	wt	98	0.09227838972132574	0.20023085999340298
c130_m61.Dopaminergic_neuron	7159	7214	2	56	3.44827586206897	c130_m61	Dopaminergic_neuron	wt	58	0.038301622408630775	0.11323198019761445
c130_m61.Dopaminergic_neuron	6861	14298	2	4	33.3333333333333	c130_m61	Dopaminergic_neuron	wt	6	0.00044460255892653233	0.004550312709943327
c130_m61.GABAergic_neuron	1261	9053	2	78	2.5	c130_m61	GABAergic_neuron	wt	80	0.06634891248426111	0.16202293765714904
c130_m61.GABAergic_neuron	1927	15601	2	102	1.92307692307692	c130_m61	GABAergic_neuron	wt	104	0.10135090209737252	0.21220052678281828
c130_m61.GABAergic_neuron	2371	11963	3	82	3.52941176470588	c130_m61	GABAergic_neuron	wt	85	0.013356019618770087	0.054322465444952776
c130_m61.GABAergic_neuron	8616	15655	3	101	2.88461538461538	c130_m61	GABAergic_neuron	wt	104	0.022076609516979206	0.07791239234202389
c130_m61.OPC	1636	4028	2	4	33.3333333333333	c130_m61	OPC	wt	6	0.00044460255892653233	0.004550312709943327
p116_m77.Astrocyte	1202	4059	2	128	1.53846153846154	p116_m77	Astrocyte	pd	130	0.14232023372138092	0.26870202328328996
p116_m77.Astrocyte	1510	8916	2	118	1.66666666666667	p116_m77	Astrocyte	pd	120	0.1263054282543572	0.24721412047195077
p116_m77.Astrocyte	5205	5262	2	39	4.8780487804878	p116_m77	Astrocyte	pd	41	0.020549221697101272	0.07416695024914409
p116_m77.Astrocyte	8580	15730	2	198	1.0	p116_m77	Astrocyte	pd	200	0.2567381356332743	0.38642796053664086
p116_m77.Astrocyte	15005	15741	3	160	1.84049079754601	p116_m77	Astrocyte	pd	163	0.062208175698494794	0.15624120248813744
p116_m77.Astrocyte	954	8026	2	340	0.584795321637427	p116_m77	Astrocyte	pd	342	0.46239058648619946	0.5617308625006469
p116_m77.Astrocyte	1118	9788	2	178	1.11111111111111	p116_m77	Astrocyte	pd	180	0.22420404968341046	0.35597069066437687
p116_m77.Astrocyte	1105	9787	4	175	2.23463687150838	p116_m77	Astrocyte	pd	179	0.023087811156755733	0.0801128987557721
p116_m77.Astrocyte	443	1048	2	84	2.32558139534884	p116_m77	Astrocyte	pd	86	0.07474773165283011	0.17392558391256263
p116_m77.Astrocyte	2214	5434	2	302	0.657894736842105	p116_m77	Astrocyte	pd	304	0.4126676029969839	0.5215851671101789
p116_m77.Astrocyte	3523	8839	2	26	7.14285714285714	p116_m77	Astrocyte	pd	28	0.010071526200100989	0.04383336978642801
p116_m77.Astrocyte	2462	7294	2	94	2.08333333333333	p116_m77	Astrocyte	pd	96	0.08929625770289884	0.19610582502791585
p116_m77.Astrocyte	7034	11969	2	118	1.66666666666667	p116_m77	Astrocyte	pd	120	0.1263054282543572	0.24721412047195077
p116_m77.Astrocyte	2060	4060	2	415	0.479616306954436	p116_m77	Astrocyte	pd	417	0.5486029528892937	0.6296923288668558
p116_m77.Astrocyte	1597	4036	3	128	2.29007633587786	p116_m77	Astrocyte	pd	131	0.038179751328478506	0.11323198019761445
p116_m77.Astrocyte	1232	9760	4	193	2.03045685279188	p116_m77	Astrocyte	pd	197	0.030324558980150962	0.09696130964680309
p116_m77.Astrocyte	1232	4013	2	114	1.72413793103448	p116_m77	Astrocyte	pd	116	0.1199786552514106	0.23856303562759015
p116_m77.Astrocyte	1132	9053	4	118	3.27868852459016	p116_m77	Astrocyte	pd	122	0.007143824673608745	0.03491082424010308
p116_m77.Astrocyte	3184	6662	2	32	5.88235294117647	p116_m77	Astrocyte	pd	34	0.014528275784059685	0.05749191158875277
p116_m77.Astrocyte	9148	12953	4	10	28.5714285714286	p116_m77	Astrocyte	pd	14	1.794762932161298e-06	5.8555754657204936e-05
p116_m77.Dopaminergic_neuron	2256	7409	2	287	0.692041522491349	p116_m77	Dopaminergic_neuron	pd	289	0.3919054157760462	0.5059183206787274
p116_m77.Dopaminergic_neuron	6835	14379	2	14	12.5	p116_m77	Dopaminergic_neuron	pd	16	0.003387130112184722	0.019942920695154426
p116_m77.Dopaminergic_neuron	8580	15730	4	226	1.73913043478261	p116_m77	Dopaminergic_neuron	pd	230	0.04621523447785414	0.1291349897455752
p116_m77.Dopaminergic_neuron	1844	13958	2	88	2.22222222222222	p116_m77	Dopaminergic_neuron	pd	90	0.08049035467308474	0.18333689524984395
p116_m77.Dopaminergic_neuron	928	15519	3	118	2.47933884297521	p116_m77	Dopaminergic_neuron	pd	121	0.0317331332023475	0.0993166039148695
p116_m77.Dopaminergic_neuron	1078	7226	2	42	4.54545454545455	p116_m77	Dopaminergic_neuron	pd	44	0.0233777675687461	0.08037769213363423
p116_m77.Dopaminergic_neuron	6844	14388	2	12	14.2857142857143	p116_m77	Dopaminergic_neuron	pd	14	0.0025936521428441273	0.016268519227622544
p116_m77.Dopaminergic_neuron	14768	15779	2	70	2.77777777777778	p116_m77	Dopaminergic_neuron	pd	72	0.055604664151419736	0.14564302305036517
p116_m77.Dopaminergic_neuron	8453	15578	2	108	1.81818181818182	p116_m77	Dopaminergic_neuron	pd	110	0.11059241304244671	0.2260191947487588
p116_m77.Dopaminergic_neuron	1490	16400	2	6	25.0	p116_m77	Dopaminergic_neuron	pd	8	0.0008218002519662093	0.007112336150127403
p116_m77.Dopaminergic_neuron	6174	14860	2	4	33.3333333333333	p116_m77	Dopaminergic_neuron	pd	6	0.00044460255892653233	0.004550312709943327
p116_m77.Dopaminergic_neuron	9865	9918	2	102	1.92307692307692	p116_m77	Dopaminergic_neuron	pd	104	0.10135090209737252	0.21220052678281828
p116_m77.Dopaminergic_neuron	1105	11950	3	75	3.84615384615385	p116_m77	Dopaminergic_neuron	pd	78	0.010717152688729414	0.046068518903685206
p116_m77.GABAergic_neuron	6074	11962	2	106	1.85185185185185	p116_m77	GABAergic_neuron	pd	108	0.10749466983219591	0.2213843449995497
p116_m77.GABAergic_neuron	796	3204	2	137	1.43884892086331	p116_m77	GABAergic_neuron	pd	139	0.15691846300828627	0.28799078500306685
p116_m77.GABAergic_neuron	1142	6482	3	26	10.3448275862069	p116_m77	GABAergic_neuron	pd	29	0.0006932550854552577	0.006387105591889133
p116_m77.GABAergic_neuron	1116	14218	2	32	5.88235294117647	p116_m77	GABAergic_neuron	pd	34	0.014528275784059685	0.05749191158875277
p116_m77.GABAergic_neuron	1096	7210	2	36	5.26315789473684	p116_m77	GABAergic_neuron	pd	38	0.01786627259110274	0.06712804159126008
p116_m77.GABAergic_neuron	795	8924	2	207	0.956937799043062	p116_m77	GABAergic_neuron	pd	209	0.27119654646575264	0.4010030447415025
p116_m77.GABAergic_neuron	5038	5288	2	88	2.22222222222222	p116_m77	GABAergic_neuron	pd	90	0.08049035467308474	0.18333689524984395
p116_m77.GABAergic_neuron	8555	13978	2	20	9.09090909090909	p116_m77	GABAergic_neuron	pd	22	0.006334048039353335	0.03142768912304964
p116_m77.GABAergic_neuron	1148	9054	3	114	2.56410256410256	p116_m77	GABAergic_neuron	pd	117	0.02930996936843755	0.09496910065436599
p116_m77.GABAergic_neuron	1926	2107	3	506	0.589390962671906	p116_m77	GABAergic_neuron	pd	509	0.4231225899244999	0.5311058467429322
p116_m77.GABAergic_neuron	788	15513	2	144	1.36986301369863	p116_m77	GABAergic_neuron	pd	146	0.16835581260141186	0.2989403328689909
p116_m77.GABAergic_neuron	3162	5226	3	86	3.37078651685393	p116_m77	GABAergic_neuron	pd	89	0.01500398842361872	0.058607310509139435
p116_m77.GABAergic_neuron	1838	6958	2	110	1.78571428571429	p116_m77	GABAergic_neuron	pd	112	0.1137062220310735	0.22989644088761405
p116_m77.GABAergic_neuron	4875	5313	2	138	1.42857142857143	p116_m77	GABAergic_neuron	pd	140	0.15854864303025873	0.28922690914811877
p116_m77.GABAergic_neuron	1480	8194	3	120	2.4390243902439	p116_m77	GABAergic_neuron	pd	123	0.03297851445480893	0.10215680536376945
p116_m77.GABAergic_neuron	2246	4060	4	555	0.715563506261181	p116_m77	GABAergic_neuron	pd	559	0.3032431061452756	0.42801353450632584
p116_m77.GABAergic_neuron	959	9053	2	277	0.716845878136201	p116_m77	GABAergic_neuron	pd	279	0.37771314138373424	0.4925040529543516
p116_m77.GABAergic_neuron	6294	14515	4	31	11.4285714285714	p116_m77	GABAergic_neuron	pd	35	7.979455398376967e-05	0.001239275007932861
p116_m77.GABAergic_neuron	1311	13940	3	104	2.80373831775701	p116_m77	GABAergic_neuron	pd	107	0.023656874275061357	0.08084696671997231
p116_m77.GABAergic_neuron	6530	13830	2	24	7.69230769230769	p116_m77	GABAergic_neuron	pd	26	0.008742375040176942	0.03983889264206413
p116_m77.GABAergic_neuron	2215	2904	2	793	0.251572327044025	p116_m77	GABAergic_neuron	pd	795	0.8030172746343919	0.8272792686203924
p116_m77.GABAergic_neuron	2221	8229	2	474	0.420168067226891	p116_m77	GABAergic_neuron	pd	476	0.606086778549391	0.6738424958866114
p116_m77.GABAergic_neuron	1694	2185	3	590	0.505902192242833	p116_m77	GABAergic_neuron	pd	593	0.49884668617022987	0.5912884792948229
p116_m77.GABAergic_neuron	3218	4036	3	120	2.4390243902439	p116_m77	GABAergic_neuron	pd	123	0.03297851445480893	0.10215680536376945
p116_m77.GABAergic_neuron	2483	4106	2	222	0.892857142857143	p116_m77	GABAergic_neuron	pd	224	0.2949688870855386	0.42118510797635944
p116_m77.GABAergic_neuron	5367	15527	2	114	1.72413793103448	p116_m77	GABAergic_neuron	pd	116	0.1199786552514106	0.23856303562759015
p116_m77.GABAergic_neuron	8558	12967	2	10	16.6666666666667	p116_m77	GABAergic_neuron	pd	12	0.0018995339540365253	0.012973473616800667
p116_m77.GABAergic_neuron	10934	15524	4	56	6.66666666666667	p116_m77	GABAergic_neuron	pd	60	0.0006159719712568457	0.005876401927924453
p116_m77.GABAergic_neuron	3218	4126	3	60	4.76190476190476	p116_m77	GABAergic_neuron	pd	63	0.006115158722597158	0.03077940600108559
p116_m77.GABAergic_neuron	957	5227	4	162	2.40963855421687	p116_m77	GABAergic_neuron	pd	166	0.018516515402769218	0.06928415623065874
p116_m77.GABAergic_neuron	6132	13702	2	7	22.2222222222222	p116_m77	GABAergic_neuron	pd	9	0.0010514279007820537	0.008632030667093228
p116_m77.Glutamatergic_neuron	1670	2068	2	204	0.970873786407767	p116_m77	Glutamatergic_neuron	pd	206	0.26639197005392656	0.39665931628995404
p116_m77.Glutamatergic_neuron	1077	13875	2	18	10.0	p116_m77	Glutamatergic_neuron	pd	20	0.0052602189318436965	0.0275781420299551
p116_m77.Glutamatergic_neuron	6459	15590	5	72	6.49350649350649	p116_m77	Glutamatergic_neuron	pd	77	0.00019991811220188005	0.002511436672674587
p116_m77.Glutamatergic_neuron	9101	9821	3	112	2.60869565217391	p116_m77	Glutamatergic_neuron	pd	115	0.02813264820273853	0.09245040550682554
p116_m77.Glutamatergic_neuron	2212	2277	2	354	0.561797752808989	p116_m77	Glutamatergic_neuron	pd	356	0.4796689624245244	0.5748675329268547
p116_m77.Glutamatergic_neuron	1376	8479	2	32	5.88235294117647	p116_m77	Glutamatergic_neuron	pd	34	0.014528275784059685	0.05749191158875277
p116_m77.Glutamatergic_neuron	957	5227	2	60	3.2258064516129	p116_m77	Glutamatergic_neuron	pd	62	0.04302801758016628	0.122486148484728
p116_m77.Glutamatergic_neuron	1486	5319	2	78	2.5	p116_m77	Glutamatergic_neuron	pd	80	0.06634891248426111	0.16202293765714904
p116_m77.Glutamatergic_neuron	7780	15630	2	117	1.68067226890756	p116_m77	Glutamatergic_neuron	pd	119	0.12471898525913172	0.24516714267453937
p116_m77.Glutamatergic_neuron	8612	15651	10	152	6.17283950617284	p116_m77	Glutamatergic_neuron	pd	162	2.4640334146397436e-06	7.601626894823971e-05
p116_m77.Microglia	2214	4193	2	197	1.00502512562814	p116_m77	Microglia	pd	199	0.25512369562855985	0.38527670984865764
p116_m77.Microglia	817	8860	2	106	1.85185185185185	p116_m77	Microglia	pd	108	0.10749466983219591	0.2213843449995497
p116_m77.Microglia	1105	11950	3	76	3.79746835443038	p116_m77	Microglia	pd	79	0.011074976053826568	0.047027168917699896
p116_m77.Microglia	1708	15764	2	190	1.04166666666667	p116_m77	Microglia	pd	192	0.24378276726717218	0.37489143762516985
p116_m77.Microglia	2477	11692	2	49	3.92156862745098	p116_m77	Microglia	pd	51	0.030504600155518702	0.09696130964680309
p116_m77.Microglia	2397	2917	2	208	0.952380952380952	p116_m77	Microglia	pd	210	0.27279458493949593	0.4021857746100826
p116_m77.Microglia	11284	15570	3	66	4.34782608695652	p116_m77	Microglia	pd	69	0.007784283878599085	0.0370039071168206
